Pincode,Place,Latitude,Longitude,District,State
841508,B.D.Mahuwan,26.4796,81.54899999999998,GOPALGANJ,BIHAR
841507,Chakia,25.0508,83.2215,SIWAN,BIHAR
841506,Ratanpura,26.3977,79.2317,SIWAN,BIHAR
841505,Khajuria,27.0008,79.6299,GOPALGANJ,BIHAR
841504,Ramnagar,27.0848,81.4057,SIWAN,BIHAR
841503,Gopalpur,26.6403,79.8851,GOPALGANJ,BIHAR
841502,Santhi,25.9997,80.8258,SIWAN,BIHAR
841501,Salehpur,26.3977,79.2317,GOPALGANJ,BIHAR
841460,Serampur,22.7528,88.3422,SARAN,BIHAR
841446,Narendrapur,19.3355,84.8685,SIWAN,BIHAR
841443,Usari Kala,20.4489,81.62,SARAN,BIHAR
841442,Arwa,22.8781,83.3294,SARAN,BIHAR
841441,Rajapur,25.3873,81.1514,GOPALGANJ,BIHAR
841440,Dhatingna,24.4235,87.8557,GOPALGANJ,BIHAR
841439,Sahatwar,28.0998,80.0497,SIWAN,BIHAR
841438,Sundri,33.8615,74.2898,GOPALGANJ,BIHAR
841437,Kateya,27.086,81.4505,GOPALGANJ,BIHAR
841436,Sohagpur,23.3173,81.3518,GOPALGANJ,BIHAR
841435,Chitakhal,24.6731,83.0839,SIWAN,BIHAR
841434,Hariharpur Kala,25.1365,85.9493,SIWAN,BIHAR
841428,Rajwahi,25.3895,81.4209,GOPALGANJ,BIHAR
841427,Manjhariya,24.9345,78.9809,GOPALGANJ,BIHAR
841426,Jagtauli,26.3184,84.3352,GOPALGANJ,BIHAR
841425,Kalyanpur,26.7789,79.1115,GOPALGANJ,BIHAR
841424,Moreya,27.6376,82.12799999999999,SARAN,BIHAR
841423,Sidhwalia,25.7882,81.6299,GOPALGANJ,BIHAR
841422,Madarpur,26.5826,79.8175,SARAN,BIHAR
841421,Semri,25.6381,79.0996,SARAN,BIHAR
841420,Gopalpur,26.6403,79.8851,GOPALGANJ,BIHAR
841419,Tejpurwa,27.0337,79.4612,SARAN,BIHAR
841418,Marhowrah,26.3451,81.391,SARAN,BIHAR
841417,Rasuali,24.3484,82.9412,SARAN,BIHAR
841416,Chimanpura,27.3051,80.0007,GOPALGANJ,BIHAR
841415,Rasidpur,27.0743,76.8963,SARAN,BIHAR
841414,Kanar Hariharpur,27.2299,79.3444,SARAN,BIHAR
841413,Jamobazar,26.5903,85.2316,GOPALGANJ,BIHAR
841412,Jalalpur Bazar,25.7957,78.8985,SARAN,BIHAR
841411,Agauthar,26.7677,81.3759,SARAN,BIHAR
841410,Chakia,25.0508,83.2215,SARAN,BIHAR
841409,Baikunthpur,23.2621,82.5605,GOPALGANJ,BIHAR
841408,Bhagwanpur Hat,25.7364,81.0304,SIWAN,BIHAR
841407,Usri Bazar,26.7163,82.7035,GOPALGANJ,BIHAR
841406,Baghi,25.3248,84.6342,SIWAN,BIHAR
841405,B.Rampur,26.5094,78.646,GOPALGANJ,BIHAR
841404,Bagaura,26.0391,84.4619,SIWAN,BIHAR
841403,Saraya,26.0929,83.7837,SARAN,BIHAR
841402,Bheldi,25.9023,84.9577,SARAN,BIHAR
841401,Bhawalpur,27.2043,79.3047,SARAN,BIHAR
841316,Fakuli,26.7636,83.5741,SARAN,BIHAR
841313,Narpaliya,26.5794,83.2008,SARAN,BIHAR
841312,Khawaspur,29.9221,76.8842,BHOJPUR,BIHAR
841311,Rampur,25.4808,82.5699,SARAN,BIHAR
841305,Revelganj,25.7855,84.6404,SARAN,BIHAR
841302,Purwari Telpa,25.301,83.3847,SARAN,BIHAR
841301,Sardha,22.2437,83.8287,SARAN,BIHAR
841287,Pihuli,26.085,84.2177,SIWAN,BIHAR
841286,Harihans,27.2199,79.99,SIWAN,BIHAR
841245,Piprahiya,27.0153,78.9253,SIWAN,BIHAR
841244,Bhikha Bandh Satjora,25.8108,81.529,SIWAN,BIHAR
841243,Khalwa,21.8037,76.744,SIWAN,BIHAR
841242,Ratanparauli,25.896,80.5299,SIWAN,BIHAR
841241,Itwa Bartwalia,26.6522,81.6452,SIWAN,BIHAR
841240,Chandparsa,25.896,80.5299,SIWAN,BIHAR
841239,English,25.0045,88.1457,SIWAN,BIHAR
841238,Rajapur,25.3873,81.1514,SIWAN,BIHAR
841237,Bhikhpur,28.2013,79.3655,SIWAN,BIHAR
841236,Hasanpura,26.2406,82.051,SIWAN,BIHAR
841235,Murena,26.2406,82.051,SIWAN,BIHAR
841234,Krishnapali,25.018,82.5135,SIWAN,BIHAR
841233,Jalalpur,25.8604,79.8054,SIWAN,BIHAR
841232,Koerigawan,26.9529,82.4177,SIWAN,BIHAR
841231,Nand Pur Amwari,26.3722,80.8994,SIWAN,BIHAR
841227,Barhni,27.4833,82.7833,SIWAN,BIHAR
841226,Siwan,25.1382,83.9216,SIWAN,BIHAR
841225,Dewaria,26.038,81.0545,SARAN,BIHAR
841224,Telcha,26.318,79.4119,SARAN,BIHAR
841223,Mohamadpur,26.038,81.0545,SARAN,BIHAR
841222,Piaridih,26.038,81.0545,SARAN,BIHAR
841221,Sitalpur,26.5702,79.7617,SARAN,BIHAR
841220,Manikpura,24.7298,78.7976,SARAN,BIHAR
841219,Bhagwanpur,24.959,83.6061,SARAN,BIHAR
841218,Pakri Mohamdpur,25.5131,80.8454,SARAN,BIHAR
841217,Dumari Bujurg,25.9514,79.5691,SARAN,BIHAR
841216,Saidpur,25.5383,83.2212,SARAN,BIHAR
841215,Bhatha,21.186,72.7641,SARAN,BIHAR
841214,Kachnar,24.4357,77.6336,SARAN,BIHAR
841213,Rewari,28.1972,76.6176,SARAN,BIHAR
841212,Deopura,27.0557,79.345,SARAN,BIHAR
841211,K.P.Rampur,27.1261,81.0038,SARAN,BIHAR
841210,Madhopur,26.7369,85.0625,SIWAN,BIHAR
841209,Khajuhatti,26.706999999999997,80.6897,SARAN,BIHAR
841208,Amdarhi,26.3995,82.1305,SARAN,BIHAR
841207,Mujauna,26.1792,81.9271,SARAN,BIHAR
841206,Banpura Bazar,26.2262,79.1568,SARAN,BIHAR
841205,Inayatpur,27.0529,79.8345,SARAN,BIHAR
841204,Atarsan,29.326,76.9339,SARAN,BIHAR
841203,Bangra,26.2003,79.1711,SIWAN,BIHAR
841202,Fatehpur Chain,25.5393,76.3782,SARAN,BIHAR
841201,Dharmapura,26.706999999999997,80.6897,SARAN,BIHAR
841101,Govindchak,26.5376,81.3328,SARAN,BIHAR
835325,Narauli,28.4845,78.7129,RANCHI,JHARKHAND
835303,Patrachauli,29.7071,77.3705,RANCHI,JHARKHAND
835302,Bhandra,23.3621,84.7995,GUMLA,JHARKHAND
835301,Sakra,19.5037,77.7538,RANCHI,JHARKHAND
835235,Gotra,22.6191,88.8788,SIMDEGA,JHARKHAND
835234,Lapa,26.8972,95.031,KHUNTI,JHARKHAND
835233,Toto,23.1329,84.5286,GUMLA,JHARKHAND
835232,Telgaon,19.0062,77.6301,GUMLA,JHARKHAND
835231,Kurag,34.2028,74.7049,GUMLA,JHARKHAND
835230,Majhigaon,26.5193,78.4497,GUMLA,JHARKHAND
835229,Gangara,26.79,79.1493,GUMLA,JHARKHAND
835228,Kuruskela,22.78,84.5195,SIMDEGA,JHARKHAND
835227,Sode,22.6822,85.0482,KHUNTI,JHARKHAND
835226,Bansjor,22.4167,84.7167,SIMDEGA,JHARKHAND
835225,Lungtu,27.2715,88.7991,RANCHI,JHARKHAND
835223,Kersai,22.5901,83.9638,SIMDEGA,JHARKHAND
835222,Malsering,25.1077,80.0821,RANCHI,JHARKHAND
835221,Dahusodang,23.6956,83.3635,RANCHI,JHARKHAND
835220,Dhedhouli,24.6877,83.2384,GUMLA,JHARKHAND
835219,Irba,22.9024,87.1065,RANCHI,JHARKHAND
835218,Jobhipath,23.4686,84.27,GUMLA,JHARKHAND
835217,Buti,24.6985,78.6807,RANCHI,JHARKHAND
835216,Murhu,22.9727,85.281,KHUNTI,JHARKHAND
835215,Mesra,23.7005,82.9592,RANCHI,JHARKHAND
835214,Sarle,26.9852,81.1419,RANCHI,JHARKHAND
835213,Kurse,20.2253,80.7909,RANCHI,JHARKHAND
835212,Kutmakochar,22.1513,84.0517,SIMDEGA,JHARKHAND
835211,Rampur,25.4808,82.5699,SIMDEGA,JHARKHAND
835210,Khunti,23.0753,85.279,KHUNTI,JHARKHAND
835209,Bingaon,21.9479,84.7199,KHUNTI,JHARKHAND
835208,Gamharia,22.9732,85.5374,GUMLA,JHARKHAND
835207,Gumla Bazar,23.0416,84.544,GUMLA,JHARKHAND
835206,Srinagar,27.7791,79.3916,GUMLA,JHARKHAND
835205,Jaherbargari,27.0646,81.132,RANCHI,JHARKHAND
835204,Baruhatu,22.8928,85.7012,RANCHI,JHARKHAND
835203,Jhikochatti,23.2208,84.889,GUMLA,JHARKHAND
835202,Kakaria,27.2501,79.27199999999998,RANCHI,JHARKHAND
835201,Raikera,22.7676,84.0209,SIMDEGA,JHARKHAND
835103,Angara,23.4026,85.5103,RANCHI,JHARKHAND
835102,Bansiya,25.9924,73.8251,RANCHI,JHARKHAND
835101,Lagam,27.4,92.4,RANCHI,JHARKHAND
834011,Krishnapuri S O,24.213,87.3066,RANCHI,JHARKHAND
834010,Lali,24.213,87.3066,RANCHI,JHARKHAND
834009,Ranchi Medical College Campus,24.213,87.3066,RANCHI,JHARKHAND
834008,Ranchi University,24.213,87.3066,RANCHI,JHARKHAND
834006,Kanke,23.4336,85.3211,RANCHI,JHARKHAND
834005,Hehal,24.213,87.3066,RANCHI,JHARKHAND
834004,Pundag,23.2356,85.2006,RANCHI,JHARKHAND
834003,Railway Colony Hatia,23.4477,85.6577,RANCHI,JHARKHAND
834002,Hindustan Steel Colony,24.213,87.3066,RANCHI,JHARKHAND
834001,Ranchi G.P.O.,26.7349,93.0471,RANCHI,JHARKHAND
833223,Meghahatuburu,23.1594,85.73,WEST SINGHBHUM,JHARKHAND
833222,Kiriburu Base Camp,23.1594,85.73,WEST SINGHBHUM,JHARKHAND
833221,Barajamda,22.1644,85.3682,WEST SINGHBHUM,JHARKHAND
833220,Nengtasai,23.3016,85.7817,SARAIKELA KHARSAWAN,JHARKHAND
833219,Pathermara,22.699,85.9315,SARAIKELA KHARSAWAN,JHARKHAND
833218,Joteya,22.2116,85.5278,WEST SINGHBHUM,JHARKHAND
833217,Noamundi,22.1609,85.5042,WEST SINGHBHUM,JHARKHAND
833216,Kharsawangarh,22.7904,85.8313,SARAIKELA KHARSAWAN,JHARKHAND
833215,Dalki,22.3833,84.8667,WEST SINGHBHUM,JHARKHAND
833214,Balandia,22.2581,85.8101,WEST SINGHBHUM,JHARKHAND
833213,Gua,22.2136,85.3877,WEST SINGHBHUM,JHARKHAND
833212,Danguaposi,22.1253,85.0575,WEST SINGHBHUM,JHARKHAND
833204,Sarda,22.2434,83.8174,WEST SINGHBHUM,JHARKHAND
833203,Jagannathpur,26.9979,79.1751,WEST SINGHBHUM,JHARKHAND
833202,Asura,23.7728,83.7061,WEST SINGHBHUM,JHARKHAND
833201,Bari Bazar,22.5482,85.8046,WEST SINGHBHUM,JHARKHAND
833106,Salai,22.3315,85.3374,WEST SINGHBHUM,JHARKHAND
833105,Asantalia,22.5828,85.4613,WEST SINGHBHUM,JHARKHAND
833104,Barposh,22.2732,83.3929,WEST SINGHBHUM,JHARKHAND
833103,Goilkera,22.5082,85.3696,WEST SINGHBHUM,JHARKHAND
833102,Chakradharpur,22.6763,85.6291,WEST SINGHBHUM,JHARKHAND
833101,Amda,22.7342,85.8112,SARAIKELA KHARSAWAN,JHARKHAND
832404,Tamari,22.8962,81.0774,SARAIKELA KHARSAWAN,JHARKHAND
832403,Ichadih,21.2785,86.6883,SARAIKELA KHARSAWAN,JHARKHAND
832402,Kandra (Seraikela-kharsawan),24.2011,82.3624,SARAIKELA KHARSAWAN,JHARKHAND
832401,Chandil,22.9574,86.0533,SARAIKELA KHARSAWAN,JHARKHAND
832304,Barakurshi,22.92,86.3824,EAST SINGHBUM,JHARKHAND
832303,Barajuri,25.3094,83.4531,EAST SINGHBUM,JHARKHAND
832302,Kokpara,22.4509,86.5915,WEST SINGHBHUM,JHARKHAND
832301,Banasoli,22.7333,87.0289,EAST SINGHBUM,JHARKHAND
832111,Narwa Mines,23.3244,83.37899999999998,EAST SINGHBUM,JHARKHAND
832109,Adityapur Industrial Area,23.3244,83.37899999999998,SARAIKELA KHARSAWAN,JHARKHAND
832108,Gamharia,22.9732,85.5374,SARAIKELA KHARSAWAN,JHARKHAND
832107,Sundarnagar,27.983,79.2311,SARAIKELA KHARSAWAN,JHARKHAND
832106,Rakha Copper Project,23.3244,83.37899999999998,EAST SINGHBUM,JHARKHAND
832105,Dighi,24.3058,79.7708,EAST SINGHBUM,JHARKHAND
832104,Badia,22.4925,86.4672,EAST SINGHBUM,JHARKHAND
832103,Moubhandar,23.3244,83.37899999999998,EAST SINGHBUM,JHARKHAND
832102,Manpur,20.7306,85.0478,EAST SINGHBUM,JHARKHAND
832101,Murakati,22.3506,86.9086,EAST SINGHBUM,JHARKHAND
831020,Pardih,23.2131,81.2026,EAST SINGHBUM,JHARKHAND
831019,Birsanagar,21.5903,78.7353,EAST SINGHBUM,JHARKHAND
831017,Baridih Colony,21.5903,78.7353,EAST SINGHBUM,JHARKHAND
831016,Rahargora,21.5903,78.7353,EAST SINGHBUM,JHARKHAND
831015,Gobindpur Housing Colony,21.5903,78.7353,EAST SINGHBUM,JHARKHAND
831014,R.I.T,21.5903,78.7353,SARAIKELA KHARSAWAN,JHARKHAND
831013,Adityapur,21.5903,78.7353,SARAIKELA KHARSAWAN,JHARKHAND
831012,Hirachuni,21.5903,78.7353,EAST SINGHBUM,JHARKHAND
831011,Sonari (East Singhbhum),21.5903,78.7353,EAST SINGHBUM,JHARKHAND
831009,Agrico,23.3754,81.4494,EAST SINGHBUM,JHARKHAND
831007,Burma Mines,23.3754,81.4494,EAST SINGHBUM,JHARKHAND
831006,Jugsalai,22.7767,86.1835,EAST SINGHBUM,JHARKHAND
831005,Kadma,28.4527,76.0237,EAST SINGHBUM,JHARKHAND
831004,Ghorabandha,22.0275,85.8628,EAST SINGHBUM,JHARKHAND
831003,Golmuri,23.3754,81.4494,EAST SINGHBUM,JHARKHAND
831002,Tatanagar,22.8028,86.1854,EAST SINGHBUM,JHARKHAND
831001,Sakchi Court,22.8054,86.1941,EAST SINGHBUM,JHARKHAND
829301,Bahadurpur,25.5989,86.2607,BOKARO,JHARKHAND
829210,Dakra Colliery,24.5106,82.9014,RANCHI,JHARKHAND
829209,Hindgir,23.6846,85.0555,HAZARIBAGH,JHARKHAND
829208,Nindra,23.538,83.9683,RANCHI,JHARKHAND
829207,Sarju,23.6453,84.3718,LATEHAR,JHARKHAND
829206,Udaypur,27.1037,79.4436,LATEHAR,JHARKHAND
829205,Chama,23.6571,85.0002,RANCHI,JHARKHAND
829204,Kerh,23.8367,84.2317,LATEHAR,JHARKHAND
829203,Chakla,22.7561,88.6904,LATEHAR,JHARKHAND
829202,Herhanj,23.9308,84.6418,LATEHAR,JHARKHAND
829201,Bachra,22.5206,88.7592,CHATRA,JHARKHAND
829150,Sandi,27.2884,79.952,RAMGARH,JHARKHAND
829149,T.T.P.S.Lalpania,24.4398,83.4521,BOKARO,JHARKHAND
829144,Pichari,24.4398,83.4521,BOKARO,JHARKHAND
829143,Balkudra,24.4398,83.4521,RAMGARH,JHARKHAND
829135,Bhurkunda,23.656999999999996,85.3508,RAMGARH,JHARKHAND
829134,Tirla,22.58,75.2383,RAMGARH,JHARKHAND
829133,Sounda D,23.7315,82.4473,RAMGARH,JHARKHAND
829132,Turio,23.7315,82.4473,BOKARO,JHARKHAND
829131,Src,23.7315,82.4473,RAMGARH,JHARKHAND
829130,Prc,23.7315,82.4473,RAMGARH,JHARKHAND
829129,Religarha,26.2858,77.831,RAMGARH,JHARKHAND
829128,Swang Colliery,26.2858,77.831,BOKARO,JHARKHAND
829127,Bedkaro,26.2858,77.831,BOKARO,JHARKHAND
829126,Sounda C,26.2858,77.831,RAMGARH,JHARKHAND
829125,Sayal,26.2858,77.831,RAMGARH,JHARKHAND
829123,Right Bank Tenughat,24.4108,74.9296,BOKARO,JHARKHAND
829122,Ramgarh Cantt,26.2858,77.831,RAMGARH,JHARKHAND
829121,Peterbar,27.2233,79.2817,BOKARO,JHARKHAND
829119,Palani,34.3111,73.9583,RAMGARH,JHARKHAND
829118,Patratu,23.6645,85.3055,RAMGARH,JHARKHAND
829117,Kander,24.3935,81.9535,RAMGARH,JHARKHAND
829116,Kathara,25.1848,86.7518,BOKARO,JHARKHAND
829114,Chalkari,24.0147,81.7185,BOKARO,JHARKHAND
829113,Jarangdih Colliery,24.0147,81.7185,BOKARO,JHARKHAND
829112,I.E.Gomia,17.9564,74.3336,BOKARO,JHARKHAND
829111,Saram,20.2375,82.8584,BOKARO,JHARKHAND
829110,Maganpur,23.4623,81.0446,RAMGARH,JHARKHAND
829109,Dari,24.6437,78.9845,RAMGARH,JHARKHAND
829108,Giddi A,23.0261,81.4964,RAMGARH,JHARKHAND
829107,Narayanpur,17.7666,78.2926,BOKARO,JHARKHAND
829106,Bhurkunda Bazar,23.0261,81.4964,RAMGARH,JHARKHAND
829105,Bhadaninagar,24.9916,79.3719,RAMGARH,JHARKHAND
829104,Amlo,23.0261,81.4964,BOKARO,JHARKHAND
829103,Barkakana NTS,23.0261,81.4964,RAMGARH,JHARKHAND
829102,Barkakana,23.0261,81.4964,RAMGARH,JHARKHAND
829101,Argada,23.8644,85.4164,RAMGARH,JHARKHAND
828404,Dugdha Coal washery,23.4077,84.167,BOKARO,JHARKHAND
828403,Taranari,23.9379,80.8529,BOKARO,JHARKHAND
828402,Topchanchi,23.9038,86.1979,DHANBAD,JHARKHAND
828401,Ghunghusa,22.8772,83.7451,DHANBAD,JHARKHAND
828309,Jitpur,23.7333,86.4,DHANBAD,JHARKHAND
828307,Nudkhurkee,24.7755,83.8287,DHANBAD,JHARKHAND
828306,Khario,28.3004,74.8734,DHANBAD,JHARKHAND
828305,Mohuda,24.7755,83.8287,DHANBAD,JHARKHAND
828304,Rampur,25.4808,82.5699,DHANBAD,JHARKHAND
828303,Mahal,23.6396,86.4411,BOKARO,JHARKHAND
828302,Bhowra,23.7167,86.4,DHANBAD,JHARKHAND
828301,Bhutgoria,24.7755,83.8287,DHANBAD,JHARKHAND
828207,Maithon Dam,24.575,83.5824,DHANBAD,JHARKHAND
828206,Panchet Dam,24.575,83.5824,DHANBAD,JHARKHAND
828205,Madanpur,24.655,84.5839,DHANBAD,JHARKHAND
828204,Ledaharia,23.0764,83.9549,DHANBAD,JHARKHAND
828203,Rajpura,24.9343,79.181,DHANBAD,JHARKHAND
828202,Merrah,24.575,83.5824,DHANBAD,JHARKHAND
828201,Palani,22.2526,88.8714,DHANBAD,JHARKHAND
828135,Chasnalla,24.315,85.4137,DHANBAD,JHARKHAND
828134,Chandra,22.4617,87.1485,BOKARO,JHARKHAND
828133,Bhulan Bararee,24.315,85.4137,DHANBAD,JHARKHAND
828132,Patherdih Coal Washery,24.315,85.4137,DHANBAD,JHARKHAND
828131,Lodna (Dhanbad),26.1682,83.679,DHANBAD,JHARKHAND
828130,B.Polytechnic,24.315,85.4137,DHANBAD,JHARKHAND
828129,Karitand,26.5435,79.8931,DHANBAD,JHARKHAND
828128,Tundoo,23.7912,86.2567,DHANBAD,JHARKHAND
828127,Saraidhela,24.3521,85.25,DHANBAD,JHARKHAND
828126,Sudamdih,24.3521,85.25,DHANBAD,JHARKHAND
828125,Sonardih,24.4568,87.7581,DHANBAD,JHARKHAND
828124,A.C.C. Colony,24.3521,85.25,DHANBAD,JHARKHAND
828123,S.I.T.,24.3521,85.25,DHANBAD,JHARKHAND
828122,Saharpura,23.1927,86.0116,DHANBAD,JHARKHAND
828121,Chandore,23.7762,86.3303,DHANBAD,JHARKHAND
828120,Motinagar (Dhanbad),24.3521,85.25,DHANBAD,JHARKHAND
828119,Patherdih,23.4017,86.285,DHANBAD,JHARKHAND
828117,Kustore,23.4017,86.285,DHANBAD,JHARKHAND
828116,Gonudih,23.7697,86.3821,DHANBAD,JHARKHAND
828115,Suranga,23.4017,86.285,DHANBAD,JHARKHAND
828114,Katras Bazar,23.4017,86.285,DHANBAD,JHARKHAND
828113,Bagdaha,23.2121,88.8893,DHANBAD,JHARKHAND
828112,Jamadoba,23.7167,86.4,DHANBAD,JHARKHAND
828111,Jharia,23.7408,86.4146,DHANBAD,JHARKHAND
828110,Jealgora,23.7,86.4167,DHANBAD,JHARKHAND
828109,Tundi,23.9845,86.4506,DHANBAD,JHARKHAND
828108,Fri,24.7517,84.3823,DHANBAD,JHARKHAND
828107,Domgarh,24.7517,84.3823,DHANBAD,JHARKHAND
828106,Bastacola,24.7517,84.3823,DHANBAD,JHARKHAND
828105,Shramik Nagar,24.7517,84.3823,DHANBAD,JHARKHAND
828104,Bhuli,24.7517,84.3823,DHANBAD,JHARKHAND
828103,Bhelatand,24.7517,84.3823,DHANBAD,JHARKHAND
828101,Bansjora,23.7943,86.3359,DHANBAD,JHARKHAND
827302,Bagda,23.1971,86.68700000000004,BOKARO,JHARKHAND
827014,Balidih,24.5258,83.1287,BOKARO,JHARKHAND
827013,Olgora,25.6587,79.5674,BOKARO,JHARKHAND
827012,Marafari Colony,24.5258,83.1287,BOKARO,JHARKHAND
827010,Ghatiali,23.3928,86.69,BOKARO,JHARKHAND
827009,Baidmara,24.5258,83.1287,BOKARO,JHARKHAND
827006,Sector-VI,24.5258,83.1287,BOKARO,JHARKHAND
827004,Sector- IV,24.5258,83.1287,BOKARO,JHARKHAND
827003,Sector- III,24.5258,83.1287,BOKARO,JHARKHAND
827001,Sector-I,24.5258,83.1287,BOKARO,JHARKHAND
826005,BCCl Township,25.8386,81.5662,DHANBAD,JHARKHAND
826004,Kalyanpur,26.7789,79.1115,DHANBAD,JHARKHAND
826003,Jagjivan Nagar,25.8386,81.5662,DHANBAD,JHARKHAND
826001,Dhanbad Bazar,23.802,86.4432,DHANBAD,JHARKHAND
825421,Koderma Thermal Power Station,24.3242,82.8812,KODERMA,JHARKHAND
825418,Masmohna,24.1722,83.5711,KODERMA,JHARKHAND
825413,Gurio,24.1722,83.5711,HAZARIBAGH,JHARKHAND
825412,Simaria,24.0619,84.936,GIRIDIH,JHARKHAND
825411,Surajpura,25.2586,84.2238,RAMGARH,JHARKHAND
825410,Inderwa,24.468000000000004,85.5934,KODERMA,JHARKHAND
825409,Karma,24.2387,85.2373,KODERMA,JHARKHAND
825408,Pathra,24.9345,78.9809,CHATRA,JHARKHAND
825407,Dhab,24.581,85.7637,KODERMA,JHARKHAND
825406,Dadpur,19.95,83.2,HAZARIBAGH,JHARKHAND
825405,Padaria,23.2063,80.1526,HAZARIBAGH,JHARKHAND
825404,Kunda,25.7193,81.5127,CHATRA,JHARKHAND
825403,Pindra,27.9227,79.3818,CHATRA,JHARKHAND
825402,Ratanpur,22.2878,82.1677,HAZARIBAGH,JHARKHAND
825401,Ghanghari,23.5358,78.4146,CHATRA,JHARKHAND
825336,Jarwa,30.7502,77.5981,HAZARIBAGH,JHARKHAND
825330,Chainpur,26.509,79.9229,RAMGARH,JHARKHAND
825329,Shikherjee,24.5726,83.7701,GIRIDIH,JHARKHAND
825326,Tapin,24.5726,83.7701,RAMGARH,JHARKHAND
825325,Raham,24.5726,83.7701,RAMGARH,JHARKHAND
825324,Dabri,24.9719,76.3536,GIRIDIH,JHARKHAND
825323,Chechkapi,23.929000000000002,87.9389,HAZARIBAGH,JHARKHAND
825322,Bagodar,24.0781,85.8315,GIRIDIH,JHARKHAND
825321,Bahera,26.0693,86.1235,CHATRA,JHARKHAND
825320,Naitnd,24.8225,84.7869,GIRIDIH,JHARKHAND
825319,Sultana,28.129,75.6135,HAZARIBAGH,JHARKHAND
825318,Nawadih,23.538,83.9683,KODERMA,JHARKHAND
825317,BSF Meru,25.3927,84.3884,HAZARIBAGH,JHARKHAND
825316,Mandu,23.7942,85.47,RAMGARH,JHARKHAND
825315,Konardam,25.3927,84.3884,BOKARO,JHARKHAND
825314,Banji,25.3927,84.3884,RAMGARH,JHARKHAND
825313,Banahappa,25.3927,84.3884,HAZARIBAGH,JHARKHAND
825312,Nawada,24.8867,85.5436,BOKARO,JHARKHAND
825311,Harli,25.9815,91.8092,HAZARIBAGH,JHARKHAND
825303,Rolla,13.8419,77.1013,HAZARIBAGH,JHARKHAND
825302,Kadma,28.4527,76.0237,HAZARIBAGH,JHARKHAND
825301,Hazaribagh,23.9951,85.3611,HAZARIBAGH,JHARKHAND
825167,Nagri,20.3465,81.96,GIRIDIH,JHARKHAND
825132,Jogidih,25.0487,78.9267,KODERMA,JHARKHAND
825109,Chaubey,25.8138,81.4578,KODERMA,JHARKHAND
825108,Bishunpur,23.3759,84.385,GIRIDIH,JHARKHAND
825106,Chainpur,23.1314,84.2399,GIRIDIH,JHARKHAND
825103,Piri,27.0364,80.5074,CHATRA,JHARKHAND
825102,Dhori,25.8138,81.4578,BOKARO,JHARKHAND
825101,Kundrukala,25.1806,77.7158,RAMGARH,JHARKHAND
824303,Ankora R.S.,24.6633,83.2915,AURANGABAD,BIHAR
824302,Khajauri Saraiya,25.8839,80.9217,AURANGABAD,BIHAR
824301,J H Tendua,27.1045,78.5518,AURANGABAD,BIHAR
824237,Phurhuriya,26.7877,84.1596,GAYA,BIHAR
824236,Panchanpur,24.8888,84.8603,GAYA,BIHAR
824235,Kamalpur,26.5156,79.7945,GAYA,BIHAR
824234,Sahdeokhap,27.2489,79.4821,GAYA,BIHAR
824233,Naudiha,24.384,86.2675,GAYA,BIHAR
824232,Makhdumpur,17.8053,78.4089,GAYA,BIHAR
824231,Parariya,24.154,78.138,GAYA,BIHAR
824221,Dumaria,24.4439,84.3696,GAYA,BIHAR
824220,Nainsagar,28.3069,80.7732,GAYA,BIHAR
824219,Pirwan,24.6833,84.6865,GAYA,BIHAR
824217,Bankey Bajar,24.5475,84.5023,GAYA,BIHAR
824211,Kathautia,24.9418,84.2759,GAYA,BIHAR
824210,Nagwan Pathra,25.3609,78.9899,GAYA,BIHAR
824209,Kapasiya,24.4859,72.5278,GAYA,BIHAR
824208,Beri,25.9046,79.8908,AURANGABAD,BIHAR
824207,Khajpur,28.1069,75.4562,GAYA,BIHAR
824206,Imamganj,24.4552,84.5856,GAYA,BIHAR
824205,Pakari,19.9214,83.955,GAYA,BIHAR
824203,Uphara,25.9669,86.6749,AURANGABAD,BIHAR
824202,Neyamatpur,27.4517,79.7822,AURANGABAD,BIHAR
824201,Dangara,26.2061,81.1417,GAYA,BIHAR
824143,Arai,24.9333,85.3167,AURANGABAD,BIHAR
824129,Dadar,19.0201,72.8381,AURANGABAD,BIHAR
824127,Chauri,26.8958,82.2549,AURANGABAD,BIHAR
824125,Arthua,27.4103,78.89399999999998,AURANGABAD,BIHAR
824124,Narainpur,25.5747,83.93299999999998,AURANGABAD,BIHAR
824123,Pipra Bagahi,25.6407,81.7753,AURANGABAD,BIHAR
824122,Barahi,25.8886,86.6991,AURANGABAD,BIHAR
824121,Dewaria Kala,25.6407,81.7753,AURANGABAD,BIHAR
824120,Baghour,25.0365,83.9663,AURANGABAD,BIHAR
824118,Kanousi,25.0382,80.8527,GAYA,BIHAR
824116,Bham,31.3678,75.9406,GAYA,BIHAR
824115,Dhamni,23.7903,83.4223,AURANGABAD,BIHAR
824114,Jaitpur,24.3765,79.8577,AURANGABAD,BIHAR
824113,Chanda,24.7977,80.8559,AURANGABAD,BIHAR
824112,R Pithanua,25.1039,83.8009,AURANGABAD,BIHAR
824111,Deshpur,26.5423,75.8415,AURANGABAD,BIHAR
824103,Ghoshta,28.2759,79.812,AURANGABAD,BIHAR
824102,Ibrahimpur,17.6888,78.8726,AURANGABAD,BIHAR
